序號,圖號,編號,DGNID,UFID,97X座標,97Y座標,WGS84經度,WGS84緯度,型式,所在地區
20834,3743C,36,3743,9590,300098.125,2769343.041,121.488211589888,25.0329136748263,地下式消防栓,台北市萬華區和平里
20835,3743C,37,3743,8349,300152.019,2769460.683,121.488749820669,25.0339739768141,地下式消防栓,台北市萬華區和平里
20836,3743C,39,3743,12800,300165.669,2769397.067,121.488882800675,25.033399214763,地下式消防栓,台北市萬華區和平里
20837,3743C,42,3743,16555,300129.105,2769320.1,121.488517743558,25.0327055576685,地下式消防栓,台北市萬華區和平里
20838,3743C,49,3743,8107,300078.304,2769337.843,121.488015002495,25.0328673929499,地下式消防栓,台北市萬華區和平里
20839,3743C,55,3743,586,300145.306,2769515.414,121.488685259781,25.0344683000641,地下式消防栓,台北市萬華區和平里
20840,3641A,4,3641,5470,299612.812,2768665.408,121.483378766105,25.0268118003343,地下式消防栓,台北市萬華區和德里
20841,3641D,1,3641,8184,299558.242,2768688.924,121.482838901381,25.0270258574136,地下式消防栓,台北市萬華區和德里
20842,3641D,2,3641,3505,299561.463,2768618.76,121.482868337568,25.0263923208754,地下式消防栓,台北市萬華區和德里
20843,3641D,3,3641,13932,299530.696,2768611.82,121.482563245256,25.0263306572297,地上式消防栓,台北市萬華區和德里
20844,3642A,12,3642,2140,299903.887,2769042.422,121.486276233088,25.0302060324892,地下式消防栓,台北市萬華區和德里
20845,3642A,14,3642,15136,299836.856,2769005.197,121.485610729946,25.0298721410017,地下式消防栓,台北市萬華區和德里
20846,3642A,22,3642,6676,299707.45,2769014.801,121.484328846708,25.02996302837,地下式消防栓,台北市萬華區和德里
20847,3642A,35,3642,17921,299974.677,2769047.827,121.486977852395,25.0302525317608,地下式消防栓,台北市萬華區和德里
20848,3642A,41,3642,14595,299802.453,2769028.141,121.485270661351,25.0300803900383,地下式消防栓,台北市萬華區和德里
20849,3642A,53,3642,13407,299647.586,2769029.362,121.483736197154,25.0300964150102,地下式消防栓,台北市萬華區和德里
20850,3642A,55,3642,5767,299856.151,2769016.844,121.485802329034,25.0299766640086,地下式消防栓,台北市萬華區和德里
20851,3642B,1,3642,11752,299858.772,2768890.38,121.485823804205,25.0288348769674,地下式消防栓,台北市萬華區和德里
20852,3642B,2,3642,10291,299658.385,2768790.623,121.483834748585,25.0279407582972,地下式消防栓,台北市萬華區和德里
20853,3642B,3,3642,13194,299630.158,2768820.863,121.483556134545,25.0282146716987,地下式消防栓,台北市萬華區和德里
20854,3642B,6,3642,29075,299798.286,2768840.713,121.485222718657,25.028388446642,地上式消防栓,台北市萬華區和德里
20855,3642B,11,3642,17622,299720.601,2768836.347,121.484452828809,25.0283515415515,地下式消防栓,台北市萬華區和德里
20856,3642B,20,3642,10609,299910.118,2768980.976,121.486335786887,25.0296511032896,地下式消防栓,台北市萬華區和德里
20857,3642B,22,3642,16454,299616.144,2768701.827,121.483413068448,25.0271404796623,地下式消防栓,台北市萬華區和德里
20858,3642B,24,3642,4248,299852.577,2768960.827,121.48576492503,25.0294710648588,地下式消防栓,台北市萬華區和德里
20859,3642B,25,3642,13872,299969.136,2768996.188,121.486921109385,25.0297865209098,地下式消防栓,台北市萬華區和德里
