序號,圖號,編號,DGNID,UFID,97X座標,97Y座標,WGS84經度,WGS84緯度,型式,所在地區
13357,4637C,1,4637,3558,307419.162,2765758.675,121.56060664138,25.000298777162,地下式消防栓,台北市文山區萬美里
13358,4637C,3,4637,3344,307209.607,2765793.761,121.558532212665,25.0006233351866,地下式消防栓,台北市文山區萬美里
13359,4637C,4,4637,2173,307325.412,2765859.253,121.55968206316,25.0012102731207,地下式消防栓,台北市文山區萬美里
13360,4637C,5,4637,552,307229.33,2765838.042,121.558729397839,25.0010223620833,地下式消防栓,台北市文山區萬美里
13361,4637C,6,4637,467,307246.643,2765801.161,121.558899396026,25.0006887630982,地下式消防栓,台北市文山區萬美里
13362,4637C,8,4637,3633,307435.98,2765861.099,121.560777437926,25.0012228136073,地下式消防栓,台北市文山區萬美里
13363,4637C,9,4637,229,307364.082,2765817.821,121.560063437061,25.000834791183,地下式消防栓,台北市文山區萬美里
13364,4637C,10,4637,4155,307250.1,2765893.211,121.558937400712,25.0015196445161,地下式消防栓,台北市文山區萬美里
13365,4637C,11,4637,959,307234.569,2765836.543,121.558781234698,25.0010086344624,地下式消防栓,台北市文山區萬美里
13366,4637C,12,4637,2841,307204.343,2765921.834,121.558485293496,25.0017797499771,地下式消防栓,台北市文山區萬美里
13367,4637C,14,4637,3579,307300.702,2765816.421,121.559435532219,25.0008245146411,地下式消防栓,台北市文山區萬美里
13368,4637C,16,4637,859,307390.207,2765773.059,121.560320400882,25.0004297137982,地下式消防栓,台北市文山區萬美里
13369,4637C,19,4637,119,307224.476,2765807.326,121.558680059746,25.0007452443837,地下式消防栓,台北市文山區萬美里
13370,4637C,20,4637,2768,307302.321,2765796.947,121.559450774116,25.0006486467273,地下式消防栓,台北市文山區萬美里
13371,4637D,3,4637,2292,307577.584,2766256.813,121.562196439717,25.0047899477716,地下式消防栓,台北市文山區萬美里
13372,4637D,9,4637,3135,307229.056,2766106.557,121.558737646488,25.0034464748871,地下式消防栓,台北市文山區萬美里
13373,4637D,11,4637,1457,307344.791,2766015.538,121.559880427527,25.0026204619418,地下式消防栓,台北市文山區萬美里
13374,4637D,12,4637,2604,307347.061,2766290.455,121.559914163428,25.0051022749109,地下式消防栓,台北市文山區萬美里
13375,4637D,95,4637,6905,307472.734,2766285.776,121.561158941656,25.0050553422133,地下式消防栓,台北市文山區萬美里
13376,4637D,96,4637,6906,307223.779,2766284.724,121.55869264527,25.0050551287678,地下式消防栓,台北市文山區萬美里
13377,4638B,1,4638,1064,307646.617,2766331.966,121.562883399516,25.0054658277833,地下式消防栓,台北市文山區萬美里
13378,4638C,2,4638,600,307288.324,2766445.584,121.559338631121,25.0065049385336,地下式消防栓,台北市文山區萬美里
13379,4638C,7,4638,258,307234.703,2766461.403,121.558808078613,25.0066497460351,地下式消防栓,台北市文山區萬美里
13380,4638C,9,4638,929,307210.111,2766474.203,121.558564979229,25.0067662170333,地下式消防栓,台北市文山區萬美里
13381,4638C,16,4638,1482,307376.25,2766405.5,121.560208032254,25.0061397899122,地下式消防栓,台北市文山區萬美里
13382,4237A,16,4237,15850,304631.315,2766258.133,121.533009495755,25.0049093153548,地上式消防栓,台北市文山區萬盛里
13383,4237A,25,4237,15878,304677.606,2766182.069,121.533465110021,25.0042209773136,地上式消防栓,台北市文山區萬盛里
13384,4237A,119,4237,14414,304680.917,2766276.311,121.533501584463,25.0050716619299,地下式消防栓,台北市文山區萬盛里
13385,4238A,86,4238,17363,304417.697,2766721.858,121.530911292059,25.0091033216498,地下式消防栓,台北市文山區萬盛里
13386,4238A,87,4238,17371,304480.798,2766655.449,121.531533840541,25.0085015587526,地下式消防栓,台北市文山區萬盛里
13387,4238A,88,4238,21069,304415.69,2766600.89,121.530886715004,25.0080113122773,地下式消防栓,台北市文山區萬盛里
13388,4238B,2,4238,20909,304422.092,2766525.211,121.530947200837,25.0073278675294,地上式消防栓,台北市文山區萬盛里
13389,4238B,3,4238,20924,304591.568,2766321.53,121.532618211596,25.0054830641713,地上式消防栓,台北市文山區萬盛里
13390,4238B,4,4238,5374,304608.281,2766424.692,121.532787795944,25.0064138018003,地下式消防栓,台北市文山區萬盛里
13391,4238B,8,4238,20932,304507.354,2766364.872,121.53178562988,25.0058773341088,地上式消防栓,台北市文山區萬盛里
13392,4238B,15,4238,4434,304459.64,2766481.874,121.531317492881,25.0069352994457,地下式消防栓,台北市文山區萬盛里
13393,4238B,17,4238,6601,304437.338,2766581.464,121.531100421301,25.0078351717019,地下式消防栓,台北市文山區萬盛里
13394,4238B,18,4238,2814,304729.124,2766349.472,121.533982000618,25.005730434419,地下式消防栓,台北市文山區萬盛里
13395,4238B,19,4238,3632,304572.546,2766484.645,121.532436117465,25.0069563158444,地下式消防栓,台北市文山區萬盛里
13396,4238B,20,4238,20916,304457.775,2766371.564,121.531294733621,25.005939503648,地上式消防栓,台北市文山區萬盛里
